"hip","proper","ra","dec","mag","absmag","t_eff","con","constellations","const_name"
56280,,11.53789,-29.261022,4.93,2.831,6122,"Hya",2,"Hydra"
56287,,11.538888,-66.961823,5.89,1.025,4601,"Mus",0,
56290,,11.539097,61.08252,5.46,3.225,6223,"UMa",0,
56293,,11.539802,-26.746805,6.15,-0.565,3575,"Hya",0,
56318,,11.546538,-7.827523,5.94,0.096,4192,"Crt",0,
56319,,11.546693,-40.436194,5.64,-0.528,3832,"Cen",0,
56332,,11.54837,-31.087226,5.13,-0.251,3825,"Hya",1,"Hydra"
56343,,11.550038,-31.857625,3.54,0.544,4954,"Hya",4,"Hydra"
56364,,11.554117,-16.280381,6.05,0.574,5932,"Crt",0,
56388,,11.560096,2.499034,6.49,-1.386,3777,"Leo",0,
56391,,11.560337,-40.586637,5.39,0.027,8321,"Cen",0,
56410,,11.565639,36.815614,6.38,0.661,4742,"UMa",0,
56445,,11.572764,3.060165,5.76,3.585,6370,"Leo",0,
56452,,11.574878,-32.83134,5.96,6.058,5259,"Hya",1,"Hydra"
56473,,11.57847,16.796915,5.95,-2.872,13985,"Leo",0,
56480,,11.579355,-54.264091,4.62,-0.962,11021,"Cen",3,"Centaurus"
56497,,11.582473,-49.13649,5.5,1.652,4772,"Cen",0,
56500,,11.583029,-4.361291,6.43,0.217,4547,"Leo",0,
56508,,11.584377,20.441545,6.45,1.014,4830,"Leo",0,
56510,,11.584695,54.785419,5.63,-0.015,4789,"UMa",0,
56518,,11.58703,-47.37258,5.64,-1.084,3533,"Cen",0,
56550,,11.595094,-61.28787,6.23,-13.77,8217,"Cen",0,
56561,,11.596363,-63.019841,3.11,-2.438,10274,"Cen",3,"Centaurus"
56573,,11.598771,-47.641643,5.26,1.305,7445,"Cen",0,
56583,,11.600744,69.322952,5.19,0.878,4900,"Dra",0,
56601,,11.604987,27.781351,5.8,1.526,7494,"Leo",0,
56606,,11.606215,-61.052433,5.84,-2.644,11741,"Cen",0,
56620,,11.609706,-33.570057,5.71,0.472,4811,"Hya",0,
56632,,11.611313,-37.237187,6.3,0.788,8795,"Cen",0,
56633,,11.611365,-9.802247,4.7,0.028,10919,"Crt",6,"Crater"
56647,,11.615814,-0.823749,4.3,0.573,4882,"Leo",3,"Leo"
56656,,11.616852,-61.283442,5.14,0.863,4655,"Cen",0,
56657,,11.617005,-32.988184,6.32,2.06,6550,"Hya",0,
56675,,11.621074,-75.896544,5.64,2.549,6909,"Cha",0,
56700,,11.626114,-47.747309,5.46,0.286,4439,"Cen",0,
56716,,11.62842,77.595699,6.49,-0.964,3755,"Dra",0,
56727,,11.630127,-67.620379,5.94,0.764,4824,"Mus",0,
56731,,11.631395,50.618211,6.14,0.587,4722,"UMa",0,
56754,,11.635371,-61.826563,5.15,0.442,10196,"Cen",0,
56756,,11.636064,8.883792,6.18,0.87,4699,"Vir",0,
56769,,11.638991,-63.372747,6.46,-13.54,8992,"Cen",0,
56770,,11.639056,43.625429,5.56,2.223,6977,"UMa",0,
56775,,11.640019,-2.435901,6.22,0.885,4631,"Vir",0,
56779,,11.641002,8.134298,5.24,-0.675,3991,"Vir",0,
56784,,11.642312,33.625829,6.29,-0.683,4282,"UMa",0,
56789,,11.642645,46.834209,6.09,1.107,6724,"UMa",0,
56802,,11.644449,-13.201943,5.48,3.345,6203,"Crt",2,"Crater"
56809,,11.645846,45.108416,6.29,4.458,6021,"UMa",0,
56816,,11.64698,64.346965,6.49,-0.131,8057,"UMa",0,
56830,,11.650122,-24.721093,6.4,2.4,5234,"Crt",0,
56862,,11.658227,-65.397766,5.01,-0.925,5276,"Mus",1,"Musca"
56899,,11.663982,-16.620229,6.17,-0.451,3830,"Crt",0,
56901,,11.664201,-14.468529,6.21,0.049,9634,"Crt",0,
56922,,11.670221,-34.74466,4.7,-0.992,10845,"Hya",2,"Hydra"
56944,,11.674287,57.970404,6.35,0.384,11434,"UMa",0,
56961,,11.676946,-62.568102,6.32,-13.68,9152,"Cen",0,
56970,,11.678468,-53.968607,5.95,-1.768,3575,"Cen",0,
56975,,11.679742,21.35273,5.26,0.67,4880,"Leo",2,"Leo"
56986,,11.681568,-62.090101,4.93,-2.247,4645,"Cen",0,
56996,,11.683767,-83.099937,6.32,1.103,4700,"Cha",0,
56997,,11.684171,34.201635,5.31,5.396,5495,"UMa",0,
57001,,11.685674,-29.196274,6.44,3.26,5719,"Hya",0,
57013,,11.688836,-43.095667,5.54,1.459,8982,"Cen",0,
57029,,11.69286,31.746058,5.73,2.658,6545,"UMa",0,
57045,,11.695418,55.172011,6.28,-0.856,4006,"UMa",0,
57047,,11.695541,-32.499404,5.2,-0.263,4034,"Hya",0,
57079,,11.70098,-20.294167,6.21,1.743,4950,"Crt",0,
57092,,11.704124,-75.227317,6.48,3.796,6170,"Mus",0,
57111,,11.707889,66.744906,5.32,-1.01,4377,"Dra",0,
57137,,11.715169,-79.306389,6.38,2.691,5066,"Cha",0,
57165,,11.724219,-37.190155,5.98,-1.098,4079,"Cen",0,
57175,,11.725332,-62.489396,5,-15,5327,"Cen",0,
57211,,11.731342,-62.87828,6.1,0.353,8786,"Cen",0,
57214,,11.731978,-6.677162,6.05,0.59,4928,"Vir",0,
57240,,11.73699,25.218327,6.02,-3.461,3927,"Leo",0,
57283,,11.746049,-18.350674,4.71,-0.462,4932,"Crt",5,"Crater"
57320,,11.753173,14.263335,6.51,0.224,4550,"Leo",1,"Leo"
57322,,11.753512,-49.069843,6.26,0.863,4535,"Cen",0,
57328,,11.754733,8.258119,4.84,1.975,7927,"Vir",2,"Virgo"
57363,,11.760141,-66.728763,3.63,0.675,8017,"Mus",3,"Musca"
57371,,11.762216,-45.690134,5.28,-1.35,12292,"Cen",0,
57380,,11.764322,6.529376,4.04,-0.733,3988,"Vir",6,"Virgo"
57399,"Alkaphrah",11.767515,47.779406,3.69,-0.063,4522,"UMa",7,"Ursa Major"
57399,"Taiyangshou",11.767515,47.779406,3.69,-0.063,4522,"UMa",7,"Ursa Major"
57439,,11.775232,-61.178398,4.11,-1.276,5064,"Cen",0,
57443,,11.775376,-40.500354,4.89,5.066,5676,"Cen",0,
57477,,11.782116,55.62819,5.27,1.169,4362,"UMa",1,"Ursa Major"
57497,,11.78529,-35.906862,6.16,0.53,4944,"Cen",0,
57507,,11.787731,-30.28651,6.48,5.268,5622,"Hya",0,
57512,,11.788654,-57.696498,5.42,-1.247,3596,"Cen",0,
57562,,11.798584,8.245895,5.31,1.449,9048,"Vir",0,
57565,,11.799762,20.218931,4.5,0.234,6095,"Leo",2,"Leo"
57581,,11.80403,-66.81491,4.75,-0.849,3949,"Mus",0,
57587,,11.806524,-10.313105,6.24,3.07,5950,"Crt",1,"Crater"
57606,,11.810753,14.28421,5.9,2.019,7203,"Leo",0,
57613,,11.812524,-26.749777,5.1,-1.016,3795,"Hya",0,
57629,,11.817023,-0.31867,6.15,3.424,6211,"Vir",0,
57632,"Denebola",11.817663,14.57206,2.14,1.933,8539,"Leo",9,"Leo"
57646,,11.820774,16.242882,6.05,2.054,7333,"Leo",1,"Leo"
57669,,11.828077,-63.788478,4.3,-2.006,13625,"Cen",0,
57670,,11.828258,34.931758,5.73,1.522,6426,"UMa",0,
57696,,11.832395,-70.22579,4.98,-2.337,4225,"Mus",0,
57732,,11.838779,-15.863667,6.13,-0.106,4954,"Crt",0,
57741,,11.840911,-62.649381,5.68,-14.32,7577,"Cen",0,
57749,,11.843663,-27.277936,6.48,0.535,4888,"Hya",0,
57757,"Zavijava",11.844922,1.764718,3.59,3.397,6211,"Vir",5,"Virgo"
57779,,11.848706,12.279037,6.37,2.807,7249,"Leo",1,"Leo"
57791,,11.85062,-5.333332,5.62,0.815,4740,"Vir",0,
57803,,11.852419,-45.17347,4.47,-1.146,4351,"Cen",0,
57805,,11.852642,33.375013,6.25,2.169,6992,"UMa",0,
57819,,11.856084,-12.187811,6.34,3.071,6682,"Crt",0,
57841,,11.861559,-30.834809,5.85,3.381,6067,"Hya",0,
57851,,11.864237,-65.20591,4.89,-0.339,12482,"Mus",0,
57870,,11.869537,-56.987741,5.56,0.498,8728,"Cen",0,
57936,,11.881813,-33.908124,4.29,-0.598,11677,"Hya",5,"Hydra"
57939,"Groombridge 1830",11.88282,37.718679,6.42,6.627,5408,"UMa",0,
57971,,11.890783,-35.066645,6.17,1.82,8547,"Hya",0,
58001,"Phad",11.897168,53.69476,2.41,0.377,8982,"UMa",19,"Ursa Major"
58002,,11.897299,0.552114,6.31,0.529,7726,"Vir",0,
58041,,11.903196,-57.410198,6.05,-2.329,8917,"Cen",0,
58057,,11.907185,-37.748935,6.46,2.939,6170,"Cen",0,
58082,,11.911816,-25.713887,5.26,0.545,5090,"Hya",0,
58085,,11.912396,-66.376198,6.38,3.186,6700,"Mus",0,
58103,,11.916672,-63.27918,5.89,-14.11,7709,"Cen",0,
58110,,11.917537,8.443943,5.58,1.976,4975,"Vir",0,
58119,,11.920574,36.756378,6.47,-0.318,3825,"UMa",0,
58158,,11.927814,-28.477103,5.93,-0.194,3991,"Hya",1,"Hydra"
58159,,11.927926,15.646818,5.53,-0.376,8329,"Leo",2,"Leo"
58177,,11.931878,-39.689517,6.13,0.626,4830,"Cen",0,
58181,,11.932892,56.59856,5.83,0.944,4663,"UMa",2,"Ursa Major"
58188,,11.933599,-17.150829,5.17,0.735,9873,"Crt",3,"Crater"
58242,,11.945542,-47.072379,6.26,2.831,6696,"Cen",0,
58259,,11.948126,61.549213,6.22,-0.024,4938,"UMa",1,"Ursa Major"
58272,,11.951042,-33.315461,6.2,0.793,10274,"Hya",0,
58307,,11.957198,-61.123431,7.31,-0.598,3565,"Cru",1,"Crux"
58326,,11.961118,-62.448748,5.59,-0.772,13776,"Cru",0,
58369,,11.968663,32.273907,6.42,3.058,7062,"UMa",0,
58379,,11.970898,-56.31731,5.44,-1.403,10657,"Cru",0,
58427,,11.979907,-64.33956,5.59,-14.41,7927,"Cru",0,
58436,,11.981771,-25.908857,6.42,-1.123,9048,"Hya",0,
58445,,11.98426,0.53068,6.18,-0.464,4394,"Vir",0,
58450,,11.985936,-10.475896,6.49,-0.663,4077,"Vir",0,
58452,,11.986302,-45.83222,6.36,0.932,11126,"Cen",0,
58453,,11.986352,-51.696761,6.04,-1.448,4361,"Cen",0,
58460,,11.988205,33.167004,5.95,-0.833,4571,"UMa",0,
58469,,11.990451,-62.830948,6.34,-13.66,7132,"Cru",0,
58484,,11.993796,-78.221839,4.88,-0.344,10480,"Cha",1,"Chamaeleon"
58510,,11.999142,3.655197,5.36,0.503,9546,"Vir",0,
58512,,11.999273,34.034748,6.49,1.101,7521,"UMa",0,
58519,,12.001306,19.419373,6.94,-0.167,3850,"Com",1,"Coma Berenices"
58545,,12.005224,80.853186,6.21,-1.027,3755,"Cam",0,
58574,,12.011729,-21.837501,6.28,0.052,4456,"Crv",0,
58576,,12.012347,-10.446014,5.54,5.01,5391,"Vir",1,"Virgo"
58587,,12.014211,-19.658982,5.28,-4.656,16306,"Crv",0,
58590,,12.014553,6.614322,4.65,-0.705,8283,"Vir",3,"Virgo"
58603,,12.017149,-1.768166,6.32,0.327,4483,"Vir",0,
58642,,12.024784,-57.503777,6.16,1.109,9589,"Cru",0,
58654,,12.027635,36.042086,5.59,0.531,4813,"UMa",0,
58684,,12.035239,43.0456,5.22,2.545,7307,"UMa",1,"Ursa Major"
58697,,12.039068,-85.631757,6.05,0.77,4339,"Oct",0,
58706,,12.041264,-71.488981,6.41,0.794,4554,"Mus",0,
58720,,12.043815,-69.192288,5.89,0.769,11099,"Mus",0,
58741,,12.047684,-7.683623,6.24,-0.508,4004,"Vir",0,
58758,,12.050447,-63.31293,4.32,0.032,7322,"Cru",0,
58803,,12.060973,-42.434056,5.15,3.132,6650,"Cen",0,
58809,,12.062345,5.55775,6.39,2.161,6387,"Vir",0,
58810,,12.062369,-74.214096,6.44,-1.256,4493,"Mus",0,
58858,,12.071277,21.459153,5.89,0.868,7494,"Com",1,"Coma Berenices"
58859,,12.07131,-51.472518,6.48,1.127,10314,"Cen",0,
58867,,12.072008,-63.165711,4.72,-2.37,11126,"Cru",0,
58874,,12.074583,85.587132,6.27,1.962,6044,"Cam",0,
58884,,12.077479,-68.328912,5.34,0.203,9711,"Mus",0,
58901,,12.079242,-59.253287,6.3,1.168,10083,"Cru",0,
58905,,12.079616,-76.519061,5.04,-0.785,4006,"Cha",0,
58921,,12.082564,-60.968252,5.95,-0.657,3499,"Cru",0,
58948,,12.086817,8.732985,4.12,0.623,4914,"Vir",3,"Virgo"
58952,"Tonatiuh",12.087451,76.905734,5.78,0.844,4794,"Cam",0,
58989,,12.094371,62.93312,6.14,0.782,4528,"UMa",0,
59003,,12.098229,-65.546879,6.3,-13.7,8071,"Mus",0,
59008,,12.099075,-35.693926,6.23,-0.603,10919,"Hya",0,
59010,,12.099948,-3.131591,6.37,0.115,4855,"Vir",0,
59021,,12.101446,-32.961231,6.49,2.925,5814,"Hya",0,
59046,,12.105536,-68.651405,6.23,-13.77,4427,"Mus",0,
59050,,12.106404,-65.709453,5.95,0.449,5849,"Mus",0,
59072,,12.114687,-64.61373,4.14,2.662,6953,"Cru",1,"Crux"
59151,,12.130565,-75.367019,5.17,-0.403,4359,"Mus",0,
59173,,12.134788,-50.661278,4.46,-1.182,14371,"Cen",0,
59184,,12.137422,-48.692487,5.34,-0.982,9680,"Cen",0,
59196,,12.13931,-50.722425,2.58,-2.943,12680,"Cen",4,"Centaurus"
59200,,12.140204,-60.847128,6.22,-3.458,3319,"Cru",0,
59199,"Alchiba",12.140225,-24.728875,4.02,3.149,7047,"Crv",9,"Corvus"
59229,,12.148281,-44.325989,5.75,0.661,7538,"Cen",0,
59232,,12.148497,-41.231605,5.51,-2.931,11584,"Cen",0,
59285,,12.161475,1.897889,5.95,1.632,4629,"Vir",0,
59291,,12.163078,74.661368,6.34,1.993,6239,"Dra",0,
59307,,12.167376,-34.704742,6.16,1.186,9140,"Hya",0,
59309,,12.167616,5.807008,5.72,2.5,6958,"Vir",0,
59316,,12.168746,-22.619766,3.02,-1.924,4280,"Crv",10,"Corvus"
59352,,12.175453,16.809271,6.4,-0.353,8718,"Com",0,
59353,,12.176058,-37.870349,6.07,1.773,7828,"Cen",0,
59364,,12.179471,27.281505,6.01,1.262,8276,"Com",0,
59384,,12.183354,81.709832,6,-1.636,3733,"Cam",0,
59389,,12.183672,-68.260966,6.48,-0.667,4238,"Mus",0,
59394,,12.184401,-23.602423,5.45,1.602,8866,"Crv",0,
59396,,12.184772,-61.277425,6.08,1.184,6738,"Cru",0,
59397,,12.184969,-56.401356,7.33,2.065,8321,"Cru",1,"Crux"
59439,,12.192098,-51.359333,6.23,2.626,5246,"Cen",0,
59449,,12.194202,-52.36846,3.97,-1.355,13985,"Cen",1,"Centaurus"
59458,,12.195806,57.054408,6.34,-0.831,3980,"UMa",0,
59468,,12.19755,25.87028,5.66,-1.511,4158,"Com",0,
59489,,12.200281,28.536313,6.47,2.207,6599,"Com",0,
59501,,12.202581,20.542064,5.6,0.024,4926,"Com",1,"Coma Berenices"
59504,,12.203311,77.616241,5.14,2.523,6929,"Cam",1,"Camelopardalis"
59517,,12.206106,-62.950773,5.91,-14.09,7467,"Cru",0,
59551,,12.213063,-70.151787,6.05,-2.456,3068,"Mus",0,
59588,,12.220263,-34.125272,6.34,-1.432,4079,"Hya",0,
59607,,12.223623,-38.929188,5.77,-2.431,13382,"Cen",0,
59608,,12.223872,10.262341,5.85,2.348,7418,"Vir",0,
59622,,12.22689,-33.792919,6.34,0.798,8709,"Hya",0,
59647,,12.232354,-78.573934,6.34,1.094,4432,"Cha",0,
59654,,12.234085,-45.723919,5.31,-0.907,4160,"Cen",0,
59678,,12.238036,-64.408519,6.2,-13.8,8672,"Cru",0,
59708,,12.245394,53.434626,6.18,0.339,4735,"UMa",0,
59728,,12.249884,-20.84422,5.82,1.229,4751,"Crv",0,
59742,,12.251778,-29.237256,6.5,0.521,4689,"Hya",0,
59746,,12.252366,70.200008,5.72,-0.055,4526,"Dra",0,
59747,,12.252427,-58.748928,2.79,-2.333,16384,"Cru",10,"Crux"
59750,,12.252933,-10.3124,6.11,4.363,6413,"Vir",0,
59767,,12.255737,87.700115,6.27,2.912,6987,"UMi",0,
59774,"Megrez",12.257086,57.032617,3.32,1.358,8653,"UMa",19,"Ursa Major"
59785,,12.258477,-41.913278,6.24,0.788,4846,"Cen",0,
59796,,12.261529,72.551196,6.29,0.446,4585,"Dra",0,
59803,"Gienah Ghurab",12.263437,-17.541929,2.58,-0.785,11905,"Crv",9,"Corvus"
59819,,12.266719,14.899071,5.09,1.167,8737,"Com",2,"Coma Berenices"
59831,,12.268763,40.66018,5.69,-1.178,3814,"CVn",1,
59847,,12.272372,23.945409,4.93,0.513,4934,"Com",2,"Coma Berenices"
59851,,12.273293,-72.614499,6.21,0.877,9619,"Mus",0,
59856,,12.27504,33.061527,4.99,0.056,4594,"Com",0,
59872,,12.278914,-2.739549,8.04,0.887,4830,"Vir",1,"Virgo"
59879,,12.280409,86.435819,6.33,3.346,6559,"UMi",0,
59895,,12.284259,-16.693736,6.05,0.399,8352,"Crv",0,
59898,,12.285095,-65.692958,6.06,1.149,9250,"Mus",0,
59920,,12.291551,53.191331,5.8,0.679,4274,"UMa",0,
59923,,12.291827,28.937189,5.71,2.01,8017,"Com",0,
59929,,12.292917,-67.960736,4.06,-0.769,3772,"Mus",0,
59941,,12.295628,15.1447,6.36,0.139,4186,"Com",0,
59950,,12.296464,-36.093979,6.15,0.267,9419,"Cen",0,
59961,,12.298164,-6.43108,7.81,3.2,6400,"Vir",1,"Virgo"
60000,,12.305812,-79.31224,4.24,-0.567,12482,"Cha",2,"Chamaeleon"
60009,,12.307298,-64.003071,4.06,-1.14,14665,"Cru",1,"Crux"
60018,,12.308781,30.249047,6.23,2.362,7167,"Com",0,
60019,,12.308922,-8.904421,7.49,3.335,5946,"Vir",1,"Virgo"
60030,,12.311199,-0.787184,5.9,0.605,7965,"Vir",2,"Virgo"
60044,,12.313901,75.160561,5.47,0.517,8876,"Dra",0,
60059,,12.316608,-55.143002,5.01,-0.892,3780,"Cen",1,"Centaurus"
60066,,12.317229,26.008349,6.44,1.775,7889,"Com",1,"Coma Berenices"
60087,,12.321998,23.034673,6.26,1.595,7908,"Com",0,
60098,,12.324873,28.156916,6.38,2.699,6190,"Com",0,
60122,,12.330199,48.984148,5.28,-1.006,3720,"CVn",0,
60129,"Zaniah",12.331766,-0.666803,3.89,-0.662,9188,"Vir",5,"Virgo"
60157,,12.336326,-22.1757,5.94,0.574,5227,"Crv",0,
60168,,12.338267,26.001875,6.16,2.113,7188,"Com",0,
60170,,12.3388,26.619482,5.52,2.053,4680,"Com",1,"Coma Berenices"
60172,,12.339161,3.312574,4.97,0.094,4538,"Vir",2,"Virgo"
60183,,12.341183,-65.842656,6.2,1.337,10215,"Mus",0,
60189,,12.34268,-22.215901,5.2,-0.326,11376,"Crv",3,"Corvus"
60197,,12.344827,27.054545,6.32,1.505,6757,"Com",0,
60202,,12.345286,17.792868,4.72,-0.024,4830,"Com",2,"Coma Berenices"
60210,,12.346866,15.540988,6.47,1.063,4802,"Com",0,
60212,,12.347461,57.864118,5.54,-0.909,4074,"UMa",0,
60221,,12.348809,-13.565724,5.14,1.189,4759,"Crv",1,"Corvus"
60260,"Ginan",12.356031,-60.401147,3.59,-0.65,4178,"Cru",2,"Crux"
60305,,12.365629,47.182202,6.33,1.384,4638,"CVn",0,
60308,,12.365953,-56.374385,5.91,-3.298,3927,"Cru",1,"Crux"
60320,,12.368713,-67.522105,5.15,0.126,7797,"Mus",0,
60327,,12.369675,24.773866,6.21,1.137,9711,"Com",0,
60329,,12.370009,-68.307316,5.73,0.726,4777,"Mus",0,
60351,,12.375087,25.84616,4.78,0.001,6223,"Com",4,"Coma Berenices"
60353,,12.375566,5.305444,6.46,4.08,6017,"Vir",0,
60379,,12.380403,-57.676132,5.38,0.156,11615,"Cru",1,"Crux"
60417,,12.387389,-67.631546,6.36,2.874,5081,"Mus",0,
60418,,12.387602,-4.974503,6.47,1.044,4509,"Vir",0,
60421,,12.388574,-11.812117,6.48,-0.781,3671,"Crv",0,
60425,,12.38933,-24.840669,5.66,0.627,4571,"Crv",0,
60449,,12.393174,-35.412677,5.32,-0.352,10749,"Cen",0,
60454,,12.393541,-39.30236,6.39,1.105,7296,"Cen",0,
60463,,12.395765,-38.911381,5.79,0.731,10703,"Cen",0,
60467,,12.396397,42.542743,6.03,1.138,6890,"CVn",0,
60468,,12.396619,-30.335415,6.39,-0.413,3846,"Hya",0,
60485,,12.400414,51.562257,4.76,-0.608,5103,"CVn",2,
60514,,12.405146,26.098606,5.17,0.625,8608,"Com",2,"Coma Berenices"
60517,,12.405946,-47.372937,6.61,0.554,10375,"Cen",1,"Centaurus"
60525,,12.407446,25.582404,6.41,1.633,7343,"Com",0,
60549,,12.412425,-41.384289,6.24,-0.155,4543,"Cen",0,
60584,,12.41756,56.777828,5.82,-1.281,3723,"UMa",0,
60589,,12.418437,63.802781,6.31,0.074,5012,"Dra",0,
60591,,12.419041,-42.514312,6.1,2.439,5716,"Cen",0,
60595,,12.419935,-11.61059,5.95,1.708,8992,"Vir",0,
60599,,12.420863,23.926202,6.03,0.208,4675,"Com",0,
60601,,12.421551,-65.769853,6.29,2.862,4918,"Mus",0,
60603,,12.421781,-27.749002,6.09,-0.089,4369,"Hya",0,
60610,,12.422706,-35.186417,5.71,0.065,10749,"Cen",0,
60638,,12.427299,-86.150613,6.32,-0.433,4728,"Oct",0,
60646,,12.43082,39.018616,5.01,0.489,4938,"CVn",1,
60697,,12.440018,27.268237,4.92,0.283,7338,"Com",2,"Coma Berenices"
60699,,12.440107,71.929827,6.33,0.875,4796,"Dra",0,
60710,,12.442158,-51.450635,4.82,-0.869,13242,"Cen",1,"Centaurus"
60718,"Acrux",12.443311,-63.099092,0.77,-4.202,21669,"Cru",11,"Crux"
60729,,12.44676,-48.913191,6.25,4.125,5644,"Cen",0,
60735,,12.447692,-32.830121,5.56,-0.399,9433,"Hya",0,
60742,,12.448966,28.268423,4.35,0.8,4615,"Com",8,"Coma Berenices"
60746,,12.449805,26.825699,4.98,0.328,8556,"Com",4,"Coma Berenices"
60771,,12.456899,-63.788986,6.02,-0.52,8896,"Cru",0,
60780,,12.45801,-58.316445,6.35,-0.763,3749,"Cru",0,
60781,,12.458019,-58.991756,5.38,-0.286,3907,"Cru",2,"Crux"
60795,,12.459754,55.712724,5.68,0.146,3823,"UMa",0,
60804,,12.461689,8.610344,6.36,0.388,4979,"Vir",0,
60809,,12.463735,-16.631844,6.3,-0.728,5123,"Crv",0,
60813,,12.464319,-4.615277,6.23,1.886,6590,"Vir",0,
60816,,12.465415,-8.677994,6.75,4.377,5954,"Vir",1,"Virgo"
60823,,12.467331,-50.230635,3.91,-1.596,16306,"Cen",4,"Centaurus"
60851,,12.472025,-64.340989,6.05,1.095,9237,"Cru",1,"Crux"
60855,,12.472908,-39.041172,5.45,-0.183,10919,"Cen",0,
60861,,12.473805,-61.794842,6.21,0.151,4401,"Cru",0,
60870,,12.476029,-56.407816,6.15,3.015,5010,"Cru",1,"Crux"
60900,,12.481015,-6.530283,8.15,0.795,4186,"Vir",1,"Virgo"
60904,,12.481863,25.912852,5.29,0.977,10523,"Com",2,"Coma Berenices"
60941,,12.490845,24.108925,5.47,1.522,6523,"Com",3,"Coma Berenices"
60957,,12.495344,20.896109,5.68,1.058,8513,"Com",2,"Coma Berenices"
60965,"Algorab",12.497739,-16.515432,2.94,0.813,9711,"Crv",10,"Corvus"
60969,,12.498388,-56.52494,5.78,-0.186,3846,"Cru",1,"Crux"
60978,,12.499267,58.405742,5.37,0.755,7738,"UMa",0,
60979,,12.499413,-41.735901,6,-0.773,3962,"Cen",0,
60988,,12.500815,51.535631,6.21,2.955,6138,"CVn",0,
60992,,12.501178,58.767773,6.07,0.678,4873,"UMa",0,
60994,,12.501327,-13.393184,6.37,4.411,5928,"Crv",0,
60998,,12.501868,69.201123,5.01,-1.389,3725,"Dra",1,"Draco"
61015,,12.504846,-23.696419,5.63,-1.764,3575,"Crv",0,
61053,,12.513925,53.076608,6.2,4.51,6014,"UMa",0,
61071,,12.516823,24.567168,5.47,0.882,8855,"Com",2,"Coma Berenices"
61084,"Gacrux",12.519429,-57.113212,1.59,-0.579,3780,"Cru",11,"Crux"
61103,,12.522616,7.604309,6.05,-0.907,3947,"Vir",0,
61134,,12.527423,-5.052592,6.19,0.722,4772,"Vir",0,
61136,,12.527871,-59.423922,5.49,-2.673,5817,"Cru",1,"Crux"
61158,,12.53226,-63.505838,5.96,1.581,7413,"Cru",0,
61172,,12.534553,-32.533761,6.46,0.11,7940,"Hya",0,
61174,,12.53451,-16.196007,4.3,2.99,6785,"Crv",6,"Corvus"
61181,,12.536089,-73.001056,5.88,0.741,4704,"Mus",0,
61199,,12.541134,-72.132988,3.84,-1.151,14038,"Mus",2,"Musca"
61208,,12.542448,-21.212116,6.41,1.103,4647,"Crv",0,
61212,,12.543334,-13.859105,5.74,2.832,6842,"Crv",0,
61246,,12.5508,10.295671,6.29,0.484,4942,"Vir",0,
61270,,12.556181,-19.792549,6.26,0.675,7198,"Crv",0,
61281,,12.558058,69.788238,3.85,-2.036,12219,"Dra",6,"Draco"
61295,,12.559506,24.282984,6.28,1.532,8344,"Com",1,"Coma Berenices"
61296,,12.559516,-12.830203,5.58,2.113,5139,"Crv",0,
61309,,12.56081,33.247584,5.42,0.664,4828,"CVn",0,
61317,"Chara",12.562411,41.35748,4.24,4.608,5939,"CVn",3,
61318,,12.562986,-9.452077,5.48,0.985,10102,"Vir",0,
61320,,12.56317,33.384668,6.24,0.717,4753,"CVn",0,
61328,,12.566433,-49.90981,6.38,2.311,6599,"Cen",0,
61359,"Kraz",12.573121,-23.396759,2.65,-0.6,5068,"Crv",9,"Corvus"
61379,,12.578448,-44.673018,5.76,3.499,5616,"Cen",0,
61384,,12.578902,70.02177,4.95,-1.38,4303,"Dra",1,"Draco"
61394,,12.580857,22.629259,4.8,-0.09,9366,"Com",2,"Coma Berenices"
61404,,12.581794,-67.756894,6.11,-1.526,3964,"Mus",0,
61418,,12.585489,18.377058,5.03,-0.671,4573,"Com",3,"Coma Berenices"
61420,,12.585602,21.881384,5.86,-0.598,4419,"Com",1,"Coma Berenices"
61443,,12.591563,-61.841576,6.22,2.852,5472,"Cru",0,
61468,,12.595987,-41.021945,5.12,2.367,7628,"Cen",0,
61496,,12.599665,-20.527476,6.2,2.076,7017,"Crv",0,
61498,,12.600289,-39.869505,5.78,1.47,9488,"Cen",0,
61542,,12.609448,-6.065551,8.5,1.45,7750,"Vir",1,"Virgo"
61557,,12.61295,-50.335394,6.4,1.356,9188,"Cen",0,
61558,,12.613154,-5.831898,5.88,1.685,8700,"Vir",0,
61571,,12.616204,17.089536,5.7,-0.745,4100,"Com",0,
61578,,12.618563,-2.322103,6.95,3.52,6353,"Vir",1,"Virgo"
61579,,12.618783,8.796868,6.61,0.554,7483,"Vir",1,"Virgo"
61585,,12.619739,-69.135564,2.69,-2.237,15166,"Mus",4,"Musca"
61611,,12.625697,53.753177,9.5,4.794,5438,"UMa",1,"Ursa Major"
61621,,12.628409,-27.138888,5.41,2.732,7047,"Hya",0,
61622,,12.628394,-48.541304,3.85,0.827,8928,"Cen",1,"Centaurus"
61637,,12.63456,3.282444,6.33,0.166,9531,"Vir",0,
61658,,12.639557,1.854662,5.68,-0.216,3799,"Vir",0,
61688,,12.645726,-18.2501,6,1.86,7167,"Crv",0,
61692,,12.646189,40.874662,6.35,2.192,7744,"CVn",1,
61703,,12.647879,-67.193048,6.22,-13.78,9433,"Mus",0,
