"source","target","const_culture","const_id"
29651,30867,"egyptian","egyptian-005"
28103,27366,"egyptian","egyptian-005"
27366,26234,"egyptian","egyptian-005"
26234,26727,"egyptian","egyptian-005"
26727,27989,"egyptian","egyptian-005"
27989,26594,"egyptian","egyptian-005"
26594,25930,"egyptian","egyptian-005"
25930,26311,"egyptian","egyptian-005"
26311,26727,"egyptian","egyptian-005"
25930,25281,"egyptian","egyptian-005"
25281,25247,"egyptian","egyptian-005"
25247,24436,"egyptian","egyptian-005"
24436,23875,"egyptian","egyptian-005"
23875,22797,"egyptian","egyptian-005"
22797,22549,"egyptian","egyptian-005"
22549,22449,"egyptian","egyptian-005"
23875,24244,"egyptian","egyptian-005"
24244,24327,"egyptian","egyptian-005"
24327,24305,"egyptian","egyptian-005"
24305,23685,"egyptian","egyptian-005"
23685,21393,"egyptian","egyptian-005"
24305,25985,"egyptian","egyptian-005"
23685,25606,"egyptian","egyptian-005"
25859,25606,"egyptian","egyptian-005"
25606,25985,"egyptian","egyptian-005"
25985,27366,"egyptian","egyptian-005"
8796,10064,"egyptian","egyptian-006"
10064,14668,"egyptian","egyptian-006"
14668,12777,"egyptian","egyptian-006"
12777,13268,"egyptian","egyptian-006"
13268,15863,"egyptian","egyptian-006"
15863,19167,"egyptian","egyptian-006"
19167,19812,"egyptian","egyptian-006"
19812,17271,"egyptian","egyptian-006"
17271,18614,"egyptian","egyptian-006"
18614,17467,"egyptian","egyptian-006"
17467,14576,"egyptian","egyptian-006"
14576,13254,"egyptian","egyptian-006"
13254,10670,"egyptian","egyptian-006"
10670,8796,"egyptian","egyptian-006"
40526,44659,"egyptian","egyptian-007"
44659,45336,"egyptian","egyptian-007"
45336,47431,"egyptian","egyptian-007"
47431,55282,"egyptian","egyptian-007"
55282,55705,"egyptian","egyptian-007"
55705,56343,"egyptian","egyptian-007"
56343,54204,"egyptian","egyptian-007"
54204,51069,"egyptian","egyptian-007"
51069,48356,"egyptian","egyptian-007"
48356,46390,"egyptian","egyptian-007"
46390,42402,"egyptian","egyptian-007"
42402,40526,"egyptian","egyptian-007"
33160,32349,"egyptian","egyptian-008"
32349,34045,"egyptian","egyptian-008"
34045,33160,"egyptian","egyptian-008"
39429,39953,"egyptian","egyptian-009"
107128,105515,"egyptian","egyptian-010"
105668,104459,"egyptian","egyptian-010"
104459,103398,"egyptian","egyptian-010"
107556,106985,"egyptian","egyptian-010"
106985,106039,"egyptian","egyptian-010"
106039,105881,"egyptian","egyptian-010"
105881,104234,"egyptian","egyptian-010"
104234,102978,"egyptian","egyptian-010"
102978,102485,"egyptian","egyptian-010"
102485,100345,"egyptian","egyptian-010"
100345,100064,"egyptian","egyptian-010"
89826,88794,"egyptian","egyptian-011"
88794,86974,"egyptian","egyptian-011"
86974,85693,"egyptian","egyptian-011"
85693,84379,"egyptian","egyptian-011"
84379,80816,"egyptian","egyptian-011"
80816,77450,"egyptian","egyptian-011"
77450,76852,"egyptian","egyptian-011"
76852,78554,"egyptian","egyptian-011"
78554,86399,"egyptian","egyptian-011"
86399,89826,"egyptian","egyptian-011"
72622,65474,"egyptian","egyptian-012"
65474,61941,"egyptian","egyptian-012"
61941,56647,"egyptian","egyptian-012"
56647,55434,"egyptian","egyptian-012"
55434,57380,"egyptian","egyptian-012"
61941,63090,"egyptian","egyptian-012"
63090,63608,"egyptian","egyptian-012"
63090,66249,"egyptian","egyptian-012"
66249,65474,"egyptian","egyptian-012"
66249,72220,"egyptian","egyptian-012"
78820,78401,"egyptian","egyptian-013"
78401,78265,"egyptian","egyptian-013"
78401,80112,"egyptian","egyptian-013"
80112,80763,"egyptian","egyptian-013"
80763,82396,"egyptian","egyptian-013"
82396,82729,"egyptian","egyptian-013"
82729,84143,"egyptian","egyptian-013"
84143,86228,"egyptian","egyptian-013"
86228,85927,"egyptian","egyptian-013"
85927,86670,"egyptian","egyptian-013"
64394,60742,"egyptian","egyptian-014"
60742,55219,"egyptian","egyptian-014"
55219,53229,"egyptian","egyptian-014"
53229,51233,"egyptian","egyptian-014"
51233,50801,"egyptian","egyptian-014"
50801,50372,"egyptian","egyptian-014"
50372,54539,"egyptian","egyptian-014"
54539,57399,"egyptian","egyptian-014"
57399,61317,"egyptian","egyptian-014"
61317,63125,"egyptian","egyptian-014"
54539,55219,"egyptian","egyptian-014"
51233,49593,"egyptian","egyptian-014"
49593,45860,"egyptian","egyptian-014"
45860,46146,"egyptian","egyptian-014"
46146,43103,"egyptian","egyptian-014"
45860,44700,"egyptian","egyptian-014"
44700,44248,"egyptian","egyptian-014"
44248,43531,"egyptian","egyptian-014"
43531,44127,"egyptian","egyptian-014"
44127,46853,"egyptian","egyptian-014"
44248,50372,"egyptian","egyptian-014"
12828,11484,"egyptian","egyptian-015"
11484,12706,"egyptian","egyptian-015"
12706,14135,"egyptian","egyptian-015"
14135,12828,"egyptian","egyptian-015"
111944,111104,"egyptian","egyptian-016"
111104,109410,"egyptian","egyptian-016"
109410,107354,"egyptian","egyptian-016"
107354,109176,"egyptian","egyptian-016"
109176,113881,"egyptian","egyptian-016"
113881,115623,"egyptian","egyptian-016"
115623,677,"egyptian","egyptian-016"
677,1067,"egyptian","egyptian-016"
1067,116771,"egyptian","egyptian-016"
116771,113963,"egyptian","egyptian-016"
113963,113881,"egyptian","egyptian-016"
107354,107348,"egyptian","egyptian-016"
107348,105502,"egyptian","egyptian-016"
105502,103527,"egyptian","egyptian-016"
103527,101769,"egyptian","egyptian-016"
101769,101958,"egyptian","egyptian-016"
101958,102532,"egyptian","egyptian-016"
102532,102281,"egyptian","egyptian-016"
102281,101769,"egyptian","egyptian-016"
103527,103571,"egyptian","egyptian-016"
103571,104987,"egyptian","egyptian-016"
104987,107315,"egyptian","egyptian-016"
107315,109427,"egyptian","egyptian-016"
109427,111497,"egyptian","egyptian-016"
111497,110395,"egyptian","egyptian-016"
110395,106278,"egyptian","egyptian-016"
109427,112029,"egyptian","egyptian-016"
112029,112447,"egyptian","egyptian-016"
112447,113963,"egyptian","egyptian-016"
103512,97649,"egyptian","egyptian-016"
97649,97278,"egyptian","egyptian-016"
92420,91262,"egyptian","egyptian-017"
92420,92791,"egyptian","egyptian-017"
92791,91971,"egyptian","egyptian-017"
91971,91262,"egyptian","egyptian-017"
91262,87563,"egyptian","egyptian-017"
87563,87808,"egyptian","egyptian-017"
87808,83207,"egyptian","egyptian-017"
83207,81693,"egyptian","egyptian-017"
81693,78159,"egyptian","egyptian-017"
78159,76952,"egyptian","egyptian-017"
76952,76267,"egyptian","egyptian-017"
76267,72659,"egyptian","egyptian-017"
72659,72105,"egyptian","egyptian-017"
72105,71075,"egyptian","egyptian-017"
71075,73555,"egyptian","egyptian-017"
73555,76041,"egyptian","egyptian-017"
76041,82321,"egyptian","egyptian-017"
82321,85670,"egyptian","egyptian-017"
85670,87833,"egyptian","egyptian-017"
87833,87563,"egyptian","egyptian-017"
17851,17847,"egyptian","egyptian-018"
17847,17702,"egyptian","egyptian-018"
17702,17851,"egyptian","egyptian-018"
17702,17531,"egyptian","egyptian-018"
17531,17499,"egyptian","egyptian-018"
17499,17608,"egyptian","egyptian-018"
17608,17702,"egyptian","egyptian-018"
37826,36850,"egyptian","egyptian-019"
95241,98032,"egyptian","egyptian-020"
95347,97749,"egyptian","egyptian-020"
93174,93825,"egyptian","egyptian-021"
93825,94114,"egyptian","egyptian-021"
94114,94160,"egyptian","egyptian-021"
94160,93542,"egyptian","egyptian-021"
20889,20455,"egyptian","egyptian-022"
20455,20205,"egyptian","egyptian-022"
20205,20894,"egyptian","egyptian-022"
20894,21421,"egyptian","egyptian-022"
69673,67927,"egyptian","egyptian-023"
67927,67301,"egyptian","egyptian-023"
67301,69673,"egyptian","egyptian-023"
34444,32349,"egyptian","egyptian-024"
32349,30324,"egyptian","egyptian-024"
30324,33579,"egyptian","egyptian-024"
33579,34444,"egyptian","egyptian-024"
45941,42913,"egyptian","egyptian-025"
42913,41037,"egyptian","egyptian-025"
41037,45556,"egyptian","egyptian-025"
45556,45941,"egyptian","egyptian-025"
61084,59747,"egyptian","egyptian-026"
59747,60718,"egyptian","egyptian-026"
60718,62434,"egyptian","egyptian-026"
62434,61084,"egyptian","egyptian-026"
108085,109268,"egyptian","egyptian-027"
109268,112623,"egyptian","egyptian-027"
112623,110997,"egyptian","egyptian-027"
110997,108085,"egyptian","egyptian-027"
42628,42201,"egyptian","egyptian-028"
42201,42133,"egyptian","egyptian-028"
42133,42673,"egyptian","egyptian-028"
42673,42628,"egyptian","egyptian-028"
32349,37279,"hawaiian_starlines","hawaiian_starlines-KOM"
37279,37826,"hawaiian_starlines","hawaiian_starlines-KOM"
37826,36850,"hawaiian_starlines","hawaiian_starlines-KOM"
36850,28360,"hawaiian_starlines","hawaiian_starlines-KOM"
28360,28380,"hawaiian_starlines","hawaiian_starlines-KOM"
28380,25428,"hawaiian_starlines","hawaiian_starlines-KOM"
25428,23015,"hawaiian_starlines","hawaiian_starlines-KOM"
23015,24608,"hawaiian_starlines","hawaiian_starlines-KOM"
24608,28360,"hawaiian_starlines","hawaiian_starlines-KOM"
32349,30324,"hawaiian_starlines","hawaiian_starlines-KOM"
30324,30438,"hawaiian_starlines","hawaiian_starlines-KOM"
27989,26727,"hawaiian_starlines","hawaiian_starlines-KHK"
26727,27366,"hawaiian_starlines","hawaiian_starlines-KHK"
27366,24436,"hawaiian_starlines","hawaiian_starlines-KHK"
24436,25930,"hawaiian_starlines","hawaiian_starlines-KHK"
25930,25336,"hawaiian_starlines","hawaiian_starlines-KHK"
25336,27989,"hawaiian_starlines","hawaiian_starlines-KHK"
26727,26311,"hawaiian_starlines","hawaiian_starlines-KHK"
26311,25930,"hawaiian_starlines","hawaiian_starlines-KHK"
17499,17489,"hawaiian_starlines","hawaiian_starlines-MAK"
60965,59803,"hawaiian_starlines","hawaiian_starlines-MEE"
59803,59316,"hawaiian_starlines","hawaiian_starlines-MEE"
59316,61359,"hawaiian_starlines","hawaiian_starlines-MEE"
61359,60965,"hawaiian_starlines","hawaiian_starlines-MEE"
67301,65378,"hawaiian_starlines","hawaiian_starlines-NAH"
65378,62956,"hawaiian_starlines","hawaiian_starlines-NAH"
62956,59774,"hawaiian_starlines","hawaiian_starlines-NAH"
59774,54061,"hawaiian_starlines","hawaiian_starlines-NAH"
54061,53910,"hawaiian_starlines","hawaiian_starlines-NAH"
53910,58001,"hawaiian_starlines","hawaiian_starlines-NAH"
58001,59774,"hawaiian_starlines","hawaiian_starlines-NAH"
11767,54061,"hawaiian_starlines","hawaiian_starlines-IWI"
67301,69673,"hawaiian_starlines","hawaiian_starlines-IWI"
69673,65474,"hawaiian_starlines","hawaiian_starlines-IWI"
60965,65474,"hawaiian_starlines","hawaiian_starlines-IWI"
60221,61084,"hawaiian_starlines","hawaiian_starlines-IWI"
85927,86670,"hawaiian_starlines","hawaiian_starlines-MAN"
86670,87073,"hawaiian_starlines","hawaiian_starlines-MAN"
87073,86228,"hawaiian_starlines","hawaiian_starlines-MAN"
86228,84143,"hawaiian_starlines","hawaiian_starlines-MAN"
84143,82671,"hawaiian_starlines","hawaiian_starlines-MAN"
82671,82514,"hawaiian_starlines","hawaiian_starlines-MAN"
82514,82396,"hawaiian_starlines","hawaiian_starlines-MAN"
82396,81266,"hawaiian_starlines","hawaiian_starlines-MAN"
81266,80763,"hawaiian_starlines","hawaiian_starlines-MAN"
80763,80112,"hawaiian_starlines","hawaiian_starlines-MAN"
80112,78401,"hawaiian_starlines","hawaiian_starlines-MAN"
78820,78401,"hawaiian_starlines","hawaiian_starlines-MAN"
78401,78265,"hawaiian_starlines","hawaiian_starlines-MAN"
102098,97649,"hawaiian_starlines","hawaiian_starlines-NAV"
97649,91262,"hawaiian_starlines","hawaiian_starlines-NAV"
91262,102098,"hawaiian_starlines","hawaiian_starlines-NAV"
95947,97165,"hawaiian_starlines","hawaiian_starlines-NAV"
97165,100453,"hawaiian_starlines","hawaiian_starlines-NAV"
100453,102488,"hawaiian_starlines","hawaiian_starlines-NAV"
102488,102098,"hawaiian_starlines","hawaiian_starlines-NAV"
102098,100453,"hawaiian_starlines","hawaiian_starlines-NAV"
677,113881,"hawaiian_starlines","hawaiian_starlines-LUP"
113881,113963,"hawaiian_starlines","hawaiian_starlines-LUP"
113963,1067,"hawaiian_starlines","hawaiian_starlines-LUP"
1067,677,"hawaiian_starlines","hawaiian_starlines-LUP"
113368,113963,"hawaiian_starlines","hawaiian_starlines-LUP"
746,677,"hawaiian_starlines","hawaiian_starlines-LUP"
3419,2081,"hawaiian_starlines","hawaiian_starlines-LUP"
1067,3419,"hawaiian_starlines","hawaiian_starlines-LUP"
113881,112731,"hawaiian_starlines","hawaiian_starlines-LUP"
8886,6686,"hawaiian_starlines","hawaiian_starlines-IWA"
6686,4427,"hawaiian_starlines","hawaiian_starlines-IWA"
4427,3179,"hawaiian_starlines","hawaiian_starlines-IWA"
3179,746,"hawaiian_starlines","hawaiian_starlines-IWA"
61084,60718,"hawaiian_starlines","hawaiian_starlines-HAN"
62434,59747,"hawaiian_starlines","hawaiian_starlines-HAN"
71683,68702,"hawaiian_starlines","hawaiian_starlines-NAK"
57632,54872,"hawaiian_starlines","hawaiian_starlines-KAO"
54872,54879,"hawaiian_starlines","hawaiian_starlines-KAO"
54879,49669,"hawaiian_starlines","hawaiian_starlines-KAO"
49669,49583,"hawaiian_starlines","hawaiian_starlines-KAO"
49583,50583,"hawaiian_starlines","hawaiian_starlines-KAO"
50583,50335,"hawaiian_starlines","hawaiian_starlines-KAO"
50335,48455,"hawaiian_starlines","hawaiian_starlines-KAO"
48455,47908,"hawaiian_starlines","hawaiian_starlines-KAO"
57632,54879,"hawaiian_starlines","hawaiian_starlines-KAO"
8832,8903,"indian","indian-N01"
12719,13061,"indian","indian-N02"
13061,13209,"indian","indian-N02"
17851,17847,"indian","indian-N03"
17847,17702,"indian","indian-N03"
17702,17608,"indian","indian-N03"
17608,17499,"indian","indian-N03"
17499,17531,"indian","indian-N03"
17531,17573,"indian","indian-N03"
17573,17579,"indian","indian-N03"
21421,21421,"indian","indian-N04"
26207,26176,"indian","indian-N05"
26176,26366,"indian","indian-N05"
